  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     9331        3.207        5.192            3      601.070      479.304      571.959
     9332        3.173        5.193            3      605.692      506.130      578.560
     9333        3.223        5.195            2      602.597      488.048      562.746
     9334        3.290        5.182            2      592.531      476.851      568.244
     9335        3.164        5.146            3      593.594      513.351      562.743
     9336        3.236        5.212            2      600.276      485.527      586.588
     9337        3.319        5.189            4      596.024      480.580      565.234
     9338        3.229        5.113            4      592.111      512.319      570.562
     9339        3.299        5.187            3      596.660      533.959      586.583
     9340        3.195        5.216            2      606.561      490.861      592.895
     9341        3.246        5.170            2      592.756      502.531      577.834
     9342        3.268        5.192            3      605.679      527.219      583.313
     9343        3.156        5.194            1      597.446      491.737      585.304
     9344        3.187        5.197            3      606.175      477.166      585.018
     9345        3.295        5.253            2      609.363      480.779      582.841
     9346        3.218        5.224            3      606.694      480.135      592.284
     9347        3.253        5.201            2      604.169      500.886      572.588
     9348        3.262        5.190            2      599.832      470.478      560.013
     9349        3.249        5.195            3      602.476      518.038      565.201
     9350        3.208        5.198            3      610.122      507.311      590.436
     9351        3.219        5.254            3      612.221      538.291      604.118
     9352        3.219        5.180            3      603.942      493.282      557.244
     9353        3.231        5.235            1      616.303      495.792      577.644
     9354        3.248        5.239            4      609.340      519.972      577.806
     9355        3.201        5.217            4      607.283      517.968      576.287
     9356        3.237        5.229            2      610.577      529.429      601.156
     9357        3.260        5.182            1      609.641      529.663      577.250
     9358        3.278        5.169            2      592.920      531.497      569.563
     9359        3.185        5.192            4      602.980      551.368      572.762
     9360        3.257        5.178            3      601.170      523.068      577.983
     9361        3.272        5.189            3      600.245      545.703      575.386
     9362        3.307        5.151            2      597.792      537.214      574.995
     9363        3.289        5.136            3      597.321      531.988      572.350
     9364        3.241        5.261            4      628.439      553.624      575.887
     9365        3.285        5.193            3      616.670      543.245      598.617
     9366        3.276        5.194            3      605.666      526.889      578.075
     9367        3.271        5.155            3      596.416      539.207      574.935
     9368        3.329        5.163            5      604.158      538.894      572.286
     9369        3.280        5.175            5      603.408      522.440      573.541
     9370        3.301        5.161            4      594.796      513.067      571.213
     9371        3.375        5.221            2      608.128      527.721      577.761
     9372        3.250        5.169            2      599.834      512.964      589.944
     9373        3.303        5.171            3      598.279      503.487      563.992
     9374        3.211        5.183            2      603.434      507.823      570.435
     9375        3.222        5.127            2      594.510      509.705      564.528
     9376        3.277        5.156            2      606.931      489.984      595.314
     9377        3.266        5.259            1      615.684      516.956      583.907
     9378        3.273        5.251            1      606.933      495.704      589.282
     9379        3.279        5.225            4      602.138      514.568      581.367
     9380        3.326        5.216            3      604.872      479.827      576.740
     9381        3.307        5.228            2      610.433      538.056      600.342
     9382        3.189        5.191            3      601.143      526.146      568.685
     9383        3.293        5.193            4      607.012      508.878      586.819
     9384        3.191        5.212            3      613.067      486.002      585.719
     9385        3.164        5.209            2      605.413      485.950      573.990
     9386        3.212        5.193            4      599.697      497.287      577.366
     9387        3.282        5.172            4      595.936      499.615      560.767
     9388        3.186        5.182            5      596.539      470.525      563.278
     9389        3.187        5.205            4      605.475      488.854      593.208
     9390        3.211        5.208            4      607.782      508.870      582.562
     9391        3.265        5.205            4      605.657      494.752      572.329
     9392        3.200        5.201            3      609.798      499.891      590.889
     9393        3.237        5.216            4      607.842      485.451      583.459
     9394        3.265        5.253            4      611.843      502.046      589.224
     9395        3.300        5.174            4      600.632      486.188      573.634
     9396        3.249        5.194            3      604.714      515.687      578.598
     9397        3.261        5.214            4      607.686      481.338      586.235
     9398        3.219        5.192            3      602.511      476.413      584.012
     9399        3.252        5.206            4      616.081      498.822      588.882
     9400        3.166        5.191            2      602.442      480.858      596.302
     9401        3.152        5.225            2      610.145      477.490      587.504
     9402        3.272        5.167            3      596.043      452.590      577.521
     9403        3.267        5.231            3      613.046      491.316      583.840
     9404        3.330        5.238            4      605.157      486.214      582.118
     9405        3.286        5.207            2      602.603      487.780      591.722
     9406        3.228        5.254            2      616.314      467.511      597.301
     9407        3.341        5.182            3      596.923      511.674      593.736
     9408        3.337        5.164            3      597.781      510.079      595.442
     9409        3.215        5.171            3      603.912      499.877      593.390
     9410        3.315        5.208            5      603.125      501.654      583.078
     9411        3.288        5.189            5      602.255      498.330      577.621
     9412        3.167        5.227            3      609.335      494.358      600.259
     9413        3.213        5.161            6      605.062      482.687      559.179
     9414        3.264        5.168            4      599.765      467.383      565.912
     9415        3.233        5.224            3      608.488      475.366      578.444
     9416        3.260        5.275            3      614.674      452.085      587.508
     9417        3.288        5.222            4      607.598      507.298      591.028
     9418        3.236        5.194            3      600.762      496.290      577.323
     9419        3.309        5.175            3      594.499      469.479      578.769
     9420        3.222        5.143            3      601.493      475.134      571.260
     9421        3.324        5.143            3      593.034      484.657      565.286
     9422        3.121        5.178            4      603.449      478.086      568.167
     9423        3.327        5.243            3      612.562      494.211      590.606
     9424        3.257        5.159            4      597.472      479.403      577.583
     9425        3.282        5.161            2      591.988      489.591      577.133
     9426        3.360        5.224            3      606.990      477.830      576.531
     9427        3.281        5.230            3      612.702      486.586      587.648
     9428        3.271        5.153            3      599.837      491.629      561.094
     9429        3.280        5.207            3      606.174      489.636      585.046
     9430        3.091        5.172            4      603.920      483.892      567.218
     9431        3.247        5.195            2      598.135      480.047      568.376
     9432        3.177        5.205            3      609.387      479.586      575.429
     9433        3.237        5.203            3      610.000      487.700      585.616
     9434        3.220        5.200            5      603.146      470.462      580.633
     9435        3.225        5.131            5      592.372      443.230      542.031
     9436        3.211        5.192            3      607.472      447.379      573.988
     9437        3.232        5.192            3      601.351      474.971      571.647
     9438        3.208        5.242            4      616.271      492.269      581.562
     9439        3.173        5.200            3      602.744      454.041      563.345
     9440        3.182        5.182            4      603.046      462.570      575.191
     9441        3.199        5.228            3      611.148      459.198      581.269
     9442        3.264        5.229            4      608.575      477.331      585.064
     9443        3.166        5.122            4      600.195      487.257      572.607
     9444        3.403        5.158            3      596.993      482.860      556.432
     9445        3.260        5.164            3      602.856      482.920      587.390
     9446        3.159        5.207            3      608.427      475.477      588.914
     9447        3.348        5.239            3      604.762      487.708      576.628
     9448        3.331        5.215            2      608.026      454.359      582.218
     9449        3.253        5.144            4      599.287      475.289      579.561
     9450        3.320        5.164            4      598.735      495.210      572.516
     9451        3.268        5.183            3      604.141      492.826      575.034
     9452        3.281        5.168            3      600.383      487.822      569.111
     9453        3.283        5.194            2      605.748      466.446      576.447
     9454        3.218        5.221            3      612.375      480.929      579.231
     9455        3.290        5.265            2      621.185      504.409      585.057
     9456        3.184        5.149            3      602.957      498.562      567.519
     9457        3.239        5.188            1      602.416      506.238      573.524
     9458        3.253        5.175            3      606.429      463.553      578.956
     9459        3.180        5.230            2      609.728      465.417      597.022
     9460        3.236        5.190            3      602.796      458.288      565.724
     9461        3.173        5.234            3      611.906      454.615      588.735
     9462        3.250        5.193            4      608.369      476.466      592.097
     9463        3.175        5.227            3      612.732      479.929      594.909
     9464        3.323        5.225            4      614.275      506.901      583.964
     9465        3.175        5.162            4      603.561      479.572      571.125
     9466        3.213        5.233            3      618.127      515.861      589.519
     9467        3.135        5.173            3      601.555      540.330      562.234
     9468        3.155        5.208            3      608.522      497.371      580.164
     9469        3.174        5.208            3      611.962      506.680      595.714
     9470        3.148        5.224            2      608.975      502.520      595.042
     9471        3.200        5.190            2      604.837      512.417      581.816
     9472        3.245        5.171            4      604.173      530.640      582.626
     9473        3.191        5.173            2      606.617      504.605      580.487
     9474        3.322        5.200            4      602.744      494.024      587.781
     9475        3.316        5.188            4      623.451      503.343      588.416
     9476        3.241        5.188            2      605.152      492.778      571.616
     9477        3.193        5.234            3      611.514      509.912      588.676
     9478        3.201        5.213            4      611.338      508.296      582.494
     9479        3.275        5.199            4      613.549      541.549      578.820
     9480        3.239        5.208            4      608.189      497.691      582.542
     9481        3.233        5.234            3      619.280      501.077      591.936
     9482        3.384        5.199            5      608.716      517.076      573.550
     9483        3.260        5.210            3      612.206      507.365      590.782
     9484        3.069        5.208            4      616.944      536.451      596.759
     9485        3.133        5.139            4      603.985      498.575      582.699
     9486        3.245        5.248            4      616.404      515.509      597.075
     9487        3.256        5.211            1      613.487      496.100      601.123
     9488        3.173        5.232            2      618.179      506.539      585.802
     9489        3.209        5.206            2      609.623      526.542      591.128
     9490        3.147        5.189            4      610.379      509.144      585.700
     9491        3.143        5.212            3      612.993      494.345      570.943
     9492        3.284        5.200            3      609.353      500.579      591.024
     9493        3.270        5.269            2      619.162      540.444      603.295
     9494        3.308        5.238            2      620.487      524.131      610.675
     9495        3.390        5.223            5      617.635      525.385      601.579
     9496        3.300        5.265            3      612.445      510.592      595.096
     9497        3.275        5.195            3      603.476      513.180      579.557
     9498        3.338        5.174            3      603.323      490.863      577.551
     9499        3.215        5.168            4      597.508      468.392      574.287
     9500        3.387        5.192            2      599.454      491.407      582.754
     9501        3.293        5.180            4      598.920      502.992      584.248
     9502        3.321        5.218            4      615.604      551.590      583.220
     9503        3.307        5.189            3      599.125      511.109      558.322
     9504        3.208        5.135            4      593.044      517.385      582.776
     9505        3.262        5.223            2      608.175      545.229      593.567
     9506        3.361        5.154            3      591.368      539.137      572.402
     9507        3.327        5.184            3      600.962      507.237      566.414
     9508        3.352        5.195            2      597.580      513.580      566.491
     9509        3.297        5.172            3      599.534      519.768      576.773
     9510        3.261        5.180            3      599.935      515.228      591.052
     9511        3.207        5.189            3      604.971      526.276      576.373
     9512        3.130        5.185            3      615.238      521.932      601.003
     9513        3.180        5.245            3      609.139      554.749      600.527
     9514        3.248        5.207            3      606.142      497.895      572.434
     9515        3.118        5.239            3      614.319      527.046      598.642
     9516        3.394        5.201            5      602.814      534.494      571.088
     9517        3.137        5.159            3      599.809      493.806      582.520
     9518        3.312        5.250            4      612.012      531.812      584.404
     9519        3.178        5.205            5      605.087      518.724      592.557
     9520        3.237        5.254            5      617.829      545.595      605.960
     9521        3.199        5.201            3      604.316      535.596      594.087
     9522        3.189        5.207            2      604.239      510.497      597.068
     9523        3.170        5.185            4      605.745      529.120      576.549
     9524        3.369        5.258            4      616.379      526.667      597.920
     9525        3.248        5.232            5      606.760      531.321      584.761
     9526        3.282        5.202            3      608.642      538.747      577.523
     9527        3.193        5.191            5      609.308      526.942      594.732
     9528        3.233        5.208            3      613.293      483.103      563.255
     9529        3.240        5.215            4      609.233      468.386      590.273
     9530        3.278        5.207            3      604.266      475.407      576.696
     9531        3.324        5.203            4      604.972      505.713      574.595
     9532        3.173        5.199            4      614.210      528.656      591.170
     9533        3.314        5.191            3      605.671      501.513      561.652
     9534        3.367        5.206            2      611.087      513.685      585.276
     9535        3.149        5.207            3      607.496      494.306      587.157
     9536        3.191        5.231            3      612.037      486.322      590.161
     9537        3.289        5.200            2      596.773      497.067      572.453
     9538        3.147        5.224            3      609.183      512.295      592.771
     9539        3.346        5.232            4      606.124      484.750      578.389
     9540        3.254        5.275            1      625.605      518.034      615.172
     9541        3.293        5.220            3      606.034      485.408      568.343
     9542        3.231        5.250            3      606.186      496.052      583.032
     9543        3.299        5.151            4      594.118      496.692      560.924
     9544        3.243        5.220            2      614.019      519.464      606.935
     9545        3.210        5.170            1      600.680      472.586      561.744
     9546        3.220        5.163            2      612.896      480.409      582.761
     9547        3.297        5.161            2      601.452      490.495      592.742
     9548        3.329        5.195            3      593.424      469.392      572.416
     9549        3.299        5.156            4      596.208      518.948      566.333
     9550        3.435        5.179            3      602.589      543.498      580.749
     9551        3.367        5.155            4      594.933      515.205      566.039
     9552        3.328        5.173            2      598.594      521.774      570.564
     9553        3.320        5.109            3      584.941      488.181      550.507
     9554        3.218        5.194            3      608.166      537.468      588.130
     9555        3.300        5.190            2      609.056      497.986      590.167
     9556        3.182        5.224            1      606.746      502.648      578.373
     9557        3.301        5.161            2      597.771      516.069      585.415
     9558        3.092        5.175            2      609.374      509.881      587.413
     9559        3.290        5.180            2      608.457      515.880      581.389
     9560        3.292        5.230            3      610.296      514.930      606.625
     9561        3.219        5.203            2      606.269      503.498      586.164
     9562        3.316        5.225            3      611.284      506.564      576.003
     9563        3.380        5.221            2      613.446      526.599      607.722
     9564        3.224        5.231            3      603.161      491.217      586.957
     9565        3.317        5.244            4      610.026      519.007      588.441
     9566        3.324        5.187            4      599.702      512.355      571.329
     9567        3.255        5.155            7      596.855      493.520      550.833
     9568        3.155        5.161            2      599.055      508.091      571.879
     9569        3.322        5.160            3      594.385      526.795      566.526
     9570        3.201        5.222            2      608.750      533.711      592.635
     9571        3.217        5.239            3      609.902      530.070      584.089
     9572        3.262        5.174            3      598.969      498.112      577.535
     9573        3.321        5.179            3      604.221      510.987      580.887
     9574        3.244        5.165            4      608.693      515.908      575.246
     9575        3.337        5.309            3      625.148      531.370      602.573
     9576        3.214        5.199            3      603.545      533.347      577.128
     9577        3.294        5.189            4      600.567      495.458      575.417
     9578        3.324        5.272            3      629.859      545.713      598.059
     9579        3.291        5.262            3      620.996      553.702      580.738
     9580        3.228        5.175            3      597.362      515.156      576.017
     9581        3.122        5.181            4      600.433      503.936      572.230
     9582        3.194        5.234            3      615.810      514.976      592.278
     9583        3.104        5.222            2      607.388      486.552      593.985
     9584        3.243        5.189            3      606.865      485.748      597.713
     9585        3.277        5.241            3      608.172      524.066      604.078
     9586        3.360        5.205            2      606.594      505.440      587.396
     9587        3.232        5.229            4      607.424      488.220      585.903
     9588        3.247        5.143            2      597.473      494.055      571.656
     9589        3.201        5.199            2      611.328      484.237      587.777
     9590        3.179        5.233            5      612.081      511.560      589.108
     9591        3.269        5.236            2      611.826      475.383      587.390
     9592        3.199        5.227            2      608.756      507.665      591.866
     9593        3.235        5.229            3      615.963      513.757      591.620
     9594        3.164        5.208            4      602.703      474.186      567.222
     9595        3.142        5.209            5      605.405      507.857      589.771
     9596        3.266        5.208            3      606.194      521.191      585.419
     9597        3.242        5.235            3      608.832      520.967      585.283
     9598        3.287        5.215            3      605.433      509.957      571.958
     9599        3.240        5.207            3      609.438      495.741      579.036
     9600        3.192        5.181            3      599.848      469.297      580.499
     9601        3.190        5.210            2      603.831      482.449      589.895
     9602        3.168        5.190            4      602.813      520.410      567.547
     9603        3.321        5.225            3      610.554      514.288      579.576
     9604        3.210        5.274            1      621.075      551.309      604.112
     9605        3.257        5.202            3      605.096      525.467      588.328
     9606        3.345        5.217            3      603.313      520.553      571.100
     9607        3.249        5.179            3      606.429      529.581      597.307
     9608        3.220        5.233            4      616.134      531.857      592.873
     9609        3.311        5.173            3      594.461      494.233      589.536
     9610        3.126        5.200            2      600.426      498.684      584.923
     9611        3.259        5.256            1      610.810      544.264      599.622
     9612        3.218        5.279            3      625.017      537.783      582.983
     9613        3.192        5.221            5      609.768      557.009      567.341
     9614        3.213        5.196            3      608.350      512.437      578.545
     9615        3.189        5.212            4      609.358      541.392      587.078
     9616        3.330        5.220            4      608.305      529.634      577.423
     9617        3.134        5.205            4      603.510      537.511      574.644
     9618        3.214        5.153            5      598.006      511.052      559.841
     9619        3.289        5.212            3      600.201      512.400      570.178
     9620        3.260        5.234            3      613.005      507.729      589.176
     9621        3.180        5.208            4      602.932      528.510      587.273
     9622        3.249        5.140            5      594.618      482.584      565.081
     9623        3.300        5.189            5      602.591      500.667      579.591
     9624        3.262        5.161            4      597.790      490.665      557.010
     9625        3.212        5.250            3      610.855      498.323      585.909
     9626        3.207        5.186            3      600.022      464.354      582.942
     9627        3.362        5.235            2      616.708      522.235      607.135
     9628        3.264        5.262            3      615.371      526.623      586.365
     9629        3.215        5.200            3      616.154      505.507      591.065
     9630        3.242        5.200            4      606.514      510.478      586.476
     9631        3.203        5.197            2      609.853      492.653      584.189
     9632        3.192        5.194            3      605.136      493.204      590.447
     9633        3.197        5.124            2      592.197      480.759      559.796
     9634        3.223        5.225            2      600.957      479.501      576.352
     9635        3.209        5.204            4      603.011      523.490      555.433
     9636        3.126        5.148            4      597.587      475.897      569.746
     9637        3.262        5.202            5      602.798      479.120      561.016
     9638        3.222        5.175            3      602.341      474.155      585.816
     9639        3.211        5.228            4      613.447      464.844      582.296
     9640        3.190        5.195            7      604.196      468.304      566.214
     9641        3.304        5.186            3      599.826      498.473      584.506
     9642        3.271        5.213            3      607.621      495.375      581.943
     9643        3.180        5.210            3      611.025      485.800      595.853
     9644        3.277        5.219            3      602.896      506.243      586.131
     9645        3.250        5.170            2      598.488      486.708      588.421
     9646        3.197        5.221            5      612.789      503.112      584.298
     9647        3.242        5.227            3      607.968      485.409      600.677
     9648        3.264        5.240            2      615.634      488.974      590.673
     9649        3.166        5.248            4      616.938      486.363      592.449
     9650        3.291        5.157            4      592.918      470.295      557.511
     9651        3.220        5.203            3      615.738      505.451      589.400
     9652        3.306        5.208            5      601.695      480.730      573.061
     9653        3.195        5.237            3      608.584      471.685      605.935
     9654        3.218        5.248            2      615.495      522.844      596.735
     9655        3.313        5.239            1      618.548      524.533      600.331
     9656        3.255        5.169            2      603.854      471.953      568.713
     9657        3.228        5.231            2      616.518      527.430      596.387
     9658        3.236        5.192            3      597.973      500.427      583.369
     9659        3.208        5.203            3      604.249      495.803      561.690
     9660        3.273        5.226            4      613.394      520.537      593.767
     9661        3.211        5.201            4      604.983      485.813      589.296
     9662        3.234        5.204            5      603.337      485.486      588.277
     9663        3.186        5.224            5      610.901      513.187      579.257
     9664        3.336        5.214            4      608.877      497.951      590.250
     9665        3.246        5.157            2      599.800      509.681      567.127
     9666        3.255        5.168            5      601.366      512.550      581.678
     9667        3.227        5.137            2      603.839      515.161      584.011
     9668        3.180        5.253            2      619.190      480.897      585.589
     9669        3.281        5.219            4      603.735      481.314      586.590
     9670        3.289        5.194            4      606.357      489.467      573.296
     9671        3.364        5.243            5      614.224      517.807      582.306
     9672        3.278        5.211            4      605.703      517.416      573.278
     9673        3.258        5.183            2      605.963      515.721      572.057
     9674        3.165        5.218            2      609.846      531.248      593.476
     9675        3.440        5.145            3      604.927      534.970      618.975
     9676        3.235        5.213            2      603.762      536.683      573.672
     9677        3.245        5.202            3      605.192      567.929      595.794
     9678        3.275        5.236            3      611.361      548.179      584.608
     9679        3.217        5.229            2      615.559      572.268      604.584
     9680        3.233        5.228            3      610.014      570.353      604.987
     9681        3.277        5.171            3      605.998      564.070      570.853
     9682        3.191        5.205            3      612.290      575.894      586.796
     9683        3.171        5.189            4      598.347      540.494      581.730
     9684        3.209        5.228            1      614.092      592.097      613.705
     9685        3.247        5.217            1      608.151      585.797      585.996
     9686        3.260        5.136            3      597.087      576.917      588.992
     9687        3.284        5.174            2      602.575      619.693      571.996
     9688        3.292        5.183            2      599.688      637.635      566.734
     9689        3.377        5.197            3      608.264      594.537      581.230
     9690        3.425        5.161            4      613.771      557.019      599.265
     9691        3.333        5.195            2      614.582      521.651      584.854
     9692        3.349        5.219            4      612.687      516.630      575.618
     9693        3.194        5.156            4      608.118      518.998      593.869
     9694        3.272        5.204            2      603.449      536.564      578.123
     9695        3.289        5.170            2      606.962      556.580      588.283
     9696        3.237        5.220            3      612.860      536.966      587.524
     9697        3.250        5.211            1      605.820      566.384      588.009
     9698        3.135        5.211            1      612.453      547.643      580.683
     9699        3.191        5.218            1      610.064      578.758      595.839
     9700        3.297        5.216            3      613.287      535.204      603.930
     9701        3.245        5.178            1      608.561      546.705      596.945
     9702        3.230        5.226            1      605.933      551.354      574.716
     9703        3.198        5.205            2      611.486      549.645      599.988
     9704        3.309        5.272            1      620.160      559.581      604.683
     9705        3.234        5.215            2      609.549      531.762      602.407
     9706        3.227        5.187            4      606.017      517.459      593.231
     9707        3.308        5.257            3      616.720      543.217      600.311
     9708        3.138        5.161            4      612.588      535.685      589.232
     9709        3.121        5.214            3      601.481      507.936      583.436
     9710        3.187        5.236            3      613.582      525.330      590.161
     9711        3.212        5.144            2      598.317      562.481      579.974
     9712        3.316        5.227            3      615.493      542.375      581.555
     9713        3.231        5.242            3      612.381      530.424      575.076
     9714        3.176        5.208            3      603.905      531.032      577.943
     9715        3.190        5.212            4      615.883      536.789      583.791
     9716        3.175        5.216            3      605.534      515.257      594.316
     9717        3.222        5.237            2      616.263      515.311      596.185
     9718        3.258        5.173            3      609.857      516.940      584.718
     9719        3.227        5.145            4      598.110      516.287      567.351
     9720        3.231        5.191            2      604.025      522.473      585.032
     9721        3.301        5.224            2      614.467      547.798      598.003
     9722        3.335        5.201            4      606.182      524.853      579.136
     9723        3.229        5.187            3      607.840      521.146      589.535
     9724        3.142        5.232            4      615.010      557.562      582.090
     9725        3.208        5.157            5      596.681      529.123      570.401
     9726        3.245        5.126            4      592.923      534.272      563.246
     9727        3.216        5.199            3      598.783      538.191      568.707
     9728        3.306        5.199            6      604.882      540.910      564.455
     9729        3.240        5.175            2      608.921      508.337      579.461
     9730        3.170        5.240            4      612.313      503.384      589.760
     9731        3.284        5.159            4      604.287      474.701      564.765
     9732        3.316        5.182            2      601.678      474.979      582.408
     9733        3.226        5.258            2      629.219      485.859      593.548
     9734        3.346        5.246            3      621.100      445.757      601.733
     9735        3.317        5.276            3      617.404      513.792      585.078
     9736        3.365        5.213            4      611.994      478.390      586.100
     9737        3.357        5.188            4      616.247      493.826      594.940
     9738        3.359        5.218            2      618.801      464.858      583.665
     9739        3.330        5.248            2      618.138      494.635      579.749
     9740        3.234        5.234            4      613.255      474.964      585.334
     9741        3.278        5.212            3      602.865      482.986      586.208
     9742        3.233        5.195            3      601.609      509.558      596.765
     9743        3.279        5.215            3      606.050      536.862      570.667
     9744        3.194        5.146            3      597.380      514.718      545.759
     9745        3.302        5.185            4      596.330      548.981      577.605
     9746        3.185        5.240            3      611.342      533.381      589.330
     9747        3.308        5.147            5      594.877      510.756      565.233
     9748        3.236        5.189            5      597.137      501.325      572.343
     9749        3.240        5.185            5      598.862      499.043      556.840
     9750        3.284        5.125            5      590.354      484.707      549.832
     9751        3.257        5.131            4      593.557      515.129      559.608
     9752        3.307        5.219            2      605.610      517.038      567.784
     9753        3.308        5.249            2      608.585      539.207      569.202
     9754        3.182        5.183            3      604.474      499.459      578.489
     9755        3.264        5.165            3      594.096      529.258      552.160
     9756        3.278        5.141            3      585.547      536.490      565.076
     9757        3.274        5.143            2      588.677      521.577      554.317
     9758        3.418        5.224            2      603.039      532.708      587.677
     9759        3.190        5.222            2      625.961      565.825      577.407
     9760        3.312        5.211            3      611.306      543.808      566.085
     9761        3.437        5.233            3      613.916      556.908      605.293
     9762        3.274        5.188            1      602.276      519.830      589.075
     9763        3.361        5.226            4      615.196      542.109      577.475
     9764        3.490        5.199            3      610.749      553.600      609.981
     9765        3.294        5.099            3      593.660      495.404      555.958
     9766        3.251        5.305            1      629.610      547.009      600.427
     9767        3.262        5.216            4      617.950      490.146      573.292
     9768        3.405        5.232            3      615.874      523.347      606.477
     9769        3.432        5.202            4      605.491      523.537      608.472
     9770        3.379        5.205            3      614.916      507.507      590.174
     9771        3.353        5.237            3      618.008      484.511      596.940
     9772        3.246        5.165            4      599.968      494.640      570.313
     9773        3.347        5.132            4      598.365      487.370      561.265
     9774        3.519        5.209            3      614.240      544.280      592.102
     9775        3.414        5.176            5      599.050      471.101      563.411
     9776        3.381        5.257            4      620.631      523.540      583.127
     9777        3.480        5.172            4      609.942      466.943      588.660
     9778        3.379        5.273            3      622.575      508.518      595.485
     9779        3.436        5.210            2      603.945      535.177      581.762
     9780        3.320        5.163            4      604.831      475.835      586.060
     9781        3.173        5.168            2      601.616      439.356      579.701
     9782        3.197        5.182            4      605.546      458.855      570.037
     9783        3.236        5.179            4      602.057      454.180      579.706
     9784        3.308        5.180            5      602.573      435.285      567.795
     9785        3.270        5.174            4      599.182      452.447      570.490
     9786        3.280        5.208            3      597.414      435.907      567.749
     9787        3.239        5.155            5      598.469      455.386      576.592
     9788        3.302        5.186            1      604.280      482.096      587.249
     9789        3.254        5.180            5      603.627      475.650      562.619
     9790        3.356        5.184            5      602.927      460.571      592.231
     9791        3.329        5.143            5      590.321      470.013      553.074
     9792        3.325        5.205            2      610.436      498.390      588.639
     9793        3.242        5.172            3      613.298      531.147      571.508
     9794        3.222        5.203            3      610.925      514.374      577.035
     9795        3.268        5.219            3      609.274      537.190      573.799
     9796        3.247        5.185            1      602.209      507.709      584.350
     9797        3.347        5.150            4      593.887      495.367      562.142
     9798        3.318        5.198            2      606.728      518.120      588.626
     9799        3.250        5.248            2      614.488      518.827      593.573
     9800        3.323        5.219            3      609.592      574.724      602.794
     9801        3.274        5.107            5      595.872      580.767      566.428
     9802        3.220        5.184            4      613.422      555.229      586.814
     9803        3.368        5.230            5      613.892      539.686      580.833
     9804        3.346        5.175            4      591.193      547.701      553.196
     9805        3.218        5.238            1      606.962      543.829      589.228
     9806        3.231        5.211            0      603.168      549.497      595.105
     9807        3.165        5.236            2      607.715      559.650      591.241
     9808        3.176        5.208            3      608.469      552.012      587.613
     9809        3.294        5.197            3      612.528      546.947      594.010
     9810        3.350        5.198            4      616.567      540.732      579.890
     9811        3.318        5.195            2      598.149      465.687      581.522
     9812        3.292        5.199            3      601.869      484.351      582.809
     9813        3.470        5.166            4      597.899      496.828      573.509
     9814        3.389        5.143            4      595.738      522.411      563.518
     9815        3.362        5.160            3      598.137      524.464      574.213
     9816        3.312        5.208            5      608.585      513.448      576.564
     9817        3.237        5.168            3      596.812      532.481      573.137
     9818        3.206        5.170            2      607.124      504.732      579.110
     9819        3.332        5.210            2      602.709      491.028      580.859
     9820        3.223        5.225            3      603.438      506.802      581.186
     9821        3.348        5.209            2      609.049      488.973      590.626
     9822        3.435        5.208            4      610.969      513.853      566.727
     9823        3.298        5.141            4      592.432      509.645      557.945
     9824        3.298        5.187            4      607.046      528.616      576.201
     9825        3.285        5.201            2      611.357      487.715      572.460
     9826        3.326        5.150            4      607.331      474.765      591.007
     9827        3.268        5.123            4      600.479      469.969      566.431
     9828        3.345        5.152            4      600.379      473.111      574.580
     9829        3.288        5.162            4      605.060      466.743      583.004
     9830        3.307        5.136            5      590.365      523.423      564.363
     9831        3.212        5.138            4      593.494      490.844      582.724
     9832        3.316        5.193            4      602.793      482.205      583.684
     9833        3.313        5.230            3      606.498      483.037      581.825
     9834        3.324        5.188            5      606.552      492.890      567.092
     9835        3.290        5.156            4      587.788      482.053      557.866
     9836        3.306        5.179            4      605.169      475.991      573.942
     9837        3.256        5.144            4      599.423      490.016      569.594
     9838        3.290        5.211            3      603.941      487.600      601.304
     9839        3.367        5.192            5      608.568      488.082      590.513
     9840        3.287        5.140            5      605.193      498.569      591.567
     9841        3.260        5.169            5      598.949      463.920      575.373
     9842        3.278        5.184            4      594.361      477.962      572.814
