  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      511        1.161        5.367            0      472.791       84.421       52.237
      512        1.312        5.262            0      467.355      132.102       51.297
      513        1.113        5.358            0      470.053      105.500       56.701
      514        1.225        5.367            0      473.945       86.666       54.276
      515        1.235        5.310            0      470.952       85.701       55.335
      516        1.284        5.321            0      473.868       65.784       53.659
      517        1.037        5.397            0      474.287       70.185       54.098
      518        0.940        5.356            0      467.070       72.852       54.723
      519        1.177        5.337            0      470.590       82.602       54.881
      520        1.257        5.324            0      469.164       88.588       51.386
      521        1.307        5.295            0      470.501       72.922       53.112
      522        1.057        5.373            0      472.717       96.801       52.948
      523        1.249        5.281            0      468.100       82.866       51.269
      524        1.216        5.335            0      471.757       91.592       51.682
      525        1.071        5.315            0      467.503       82.549       50.713
      526        1.091        5.341            0      468.728       86.609       54.391
      527        1.342        5.339            0      471.055       75.725       53.535
      528        1.182        5.340            0      470.866       79.408       53.986
      529        1.224        5.275            0      467.232       78.056       53.084
      530        1.365        5.297            0      468.096       82.127       51.480
      531        1.124        5.357            0      470.973       92.489       51.283
      532        1.371        5.276            0      471.868       95.715       54.099
      533        1.058        5.397            0      475.135       72.567       56.775
      534        1.195        5.348            0      471.194       84.029       54.162
      535        1.094        5.384            0      475.580       89.876       55.203
      536        1.210        5.326            0      471.890       71.271       50.953
      537        1.121        5.373            0      474.436       76.689       54.574
      538        1.029        5.368            0      472.280       71.204       54.145
      539        1.113        5.392            0      473.321      104.045       54.432
      540        1.175        5.333            0      469.646       94.333       57.735
      541        1.234        5.336            0      473.374       82.757       53.857
      542        1.146        5.315            0      469.588      101.459       55.118
      543        0.966        5.402            0      473.857       71.990       56.270
      544        1.218        5.252            0      464.704       74.829       53.671
      545        1.300        5.238            0      467.870       82.721       50.397
      546        1.201        5.340            0      474.298       58.123       53.427
      547        1.019        5.339            0      469.610       81.174       55.401
      548        1.172        5.373            0      470.790       77.539       55.747
      549        1.149        5.332            0      471.489       81.926       54.884
      550        1.346        5.301            0      471.673       85.274       55.100
      551        1.271        5.272            0      466.382       83.684       54.272
      552        1.194        5.365            0      473.394       96.985       52.444
      553        1.092        5.372            0      473.260       80.035       57.098
