  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      554        3.265        8.425            0      775.361      365.471       83.239
      555        3.221        8.328            0      768.428      360.097       84.375
      556        2.989        8.137            0      763.790      366.197       88.528
      557        3.102        8.244            0      763.346      353.822       85.676
      558        3.266        8.405            0      773.781      377.756       91.904
      559        3.244        8.478            0      780.497      372.328       89.588
      560        3.348        8.427            0      773.152      359.602       84.527
      561        3.472        8.450            0      774.515      343.044       86.521
      562        3.486        8.513            0      776.956      347.118       89.676
      563        3.377        8.475            0      773.274      356.822       91.862
      564        3.222        8.353            0      772.807      375.084       89.036
      565        3.283        8.410            0      771.491      345.175       87.570
      566        3.213        8.191            0      768.376      362.945       92.552
      567        3.248        8.307            0      764.956      333.439       89.390
      568        3.259        8.276            0      768.251      285.027       86.213
      569        3.150        8.274            0      768.710      341.362       85.616
      570        3.136        8.259            0      766.616      377.714       86.921
      571        3.112        8.253            0      766.802      384.620       89.702
      572        3.307        8.377            0      770.834      370.815       82.833
      573        3.343        8.507            0      779.218      347.798       90.180
      574        3.187        8.380            0      771.441      377.126       89.555
      575        3.146        8.321            0      771.069      351.396       88.340
      576        3.210        8.247            0      766.184      353.117       89.615
      577        3.110        8.250            0      769.360      383.249       85.898
      578        3.235        8.361            0      770.536      362.816       85.271
      579        3.232        8.472            0      775.003      412.406       90.665
      580        3.208        8.257            0      765.876      367.797       89.246
      581        3.102        8.260            0      774.237      391.894       84.651
      582        3.024        8.245            0      777.017      383.909       87.670
      583        3.567        8.538            0      774.511      368.941       82.943
      584        3.204        8.383            0      774.009      416.091       87.694
      585        3.144        8.311            0      776.088      395.252       86.047
      586        3.162        8.315            0      773.276      370.188       87.340
      587        2.853        7.920            0      761.865      379.950       84.318
      588        3.287        8.365            0      769.862      363.521       94.476
      589        3.091        8.323            0      774.794      380.374       87.396
      590        3.093        8.211            0      768.291      322.324       82.493
      591        3.144        8.274            0      774.993      352.240       90.143
      592        3.051        8.218            0      768.304      376.334       85.853
      593        2.976        8.223            0      773.439      381.196       89.805
      594        2.921        8.041            0      763.349      354.688       86.368
      595        2.899        8.122            0      761.076      345.433       87.581
      596        2.974        8.083            0      765.163      352.244       87.608
      597        2.523        7.754            0      755.626      388.895       82.586
      598        3.186        8.387            0      773.376      382.127       87.378
      599        2.866        8.097            0      762.667      373.632       94.203
      600        3.422        8.518            0      773.499      386.139       85.089
      601        3.357        8.490            0      774.806      352.589       88.982
      602        3.397        8.445            0      774.876      374.445       85.712
      603        3.435        8.482            0      776.468      399.439       84.607
      604        3.458        8.556            0      775.167      401.439       85.329
      605        3.086        8.299            0      766.879      377.623       86.370
      606        3.444        8.510            0      776.380      362.737       94.243
      607        3.127        8.345            0      772.318      387.101       99.759
      608        3.204        8.362            0      776.931      408.698       88.951
      609        3.175        8.267            0      768.639      389.781       92.092
      610        2.895        8.159            0      767.392      413.139       85.061
      611        3.261        8.257            0      760.876      403.943       82.275
      612        3.111        8.229            0      765.485      359.734       81.937
      613        3.439        8.471            0      770.197      372.403       88.060
      614        3.153        8.297            0      766.783      383.248       91.576
      615        3.164        8.275            0      771.318      382.669       88.484
      616        3.147        8.362            0      776.429      408.385       86.791
      617        3.357        8.327            0      770.260      386.831       85.948
      618        3.136        8.311            0      774.952      395.421       91.376
      619        3.418        8.412            0      767.912      383.220       91.974
      620        2.966        8.275            0      769.628      414.779       89.178
      621        3.119        8.214            0      764.234      409.665       92.075
      622        2.902        8.127            0      763.222      403.347       96.553
      623        2.937        8.207            0      773.654      423.733       85.100
      624        3.340        8.360            0      767.790      410.688       88.652
      625        2.899        8.166            0      770.946      454.687       86.956
      626        3.218        8.282            0      770.295      428.459       91.508
      627        3.380        8.503            0      775.956      396.378       90.978
      628        3.289        8.321            0      772.930      425.000       91.821
      629        3.030        8.149            0      771.618      461.308       88.007
      630        3.487        8.479            0      773.793      429.011       91.495
      631        3.129        8.265            0      764.328      388.009       85.438
      632        3.424        8.357            0      773.234      393.772       90.940
      633        3.343        8.471            0      772.606      381.726       91.333
      634        3.543        8.629            0      779.557      420.262       86.628
      635        3.489        8.465            0      774.226      410.174       93.564
      636        3.247        8.360            0      772.580      428.328       89.269
      637        3.254        8.367            0      772.917      381.142       87.763
      638        3.045        8.214            0      766.320      388.743       90.700
      639        2.961        8.079            0      764.401      404.184       88.719
      640        3.263        8.333            0      768.052      386.541       85.755
      641        3.185        8.277            0      766.901      373.988       89.996
      642        3.313        8.374            0      766.252      362.877       89.876
      643        3.341        8.465            0      779.513      404.758       86.383
      644        3.477        8.510            0      779.985      437.156       89.213
      645        3.244        8.312            0      771.673      405.802       84.609
      646        3.531        8.541            0      776.809      375.261       90.425
      647        3.708        8.558            0      773.300      375.050       83.341
      648        3.386        8.473            0      777.740      405.061       84.578
      649        3.504        8.451            0      770.642      372.788       85.709
      650        3.254        8.390            0      775.315      459.055       88.706
      651        3.478        8.448            0      766.779      393.150       91.006
      652        3.467        8.385            0      772.312      437.056       89.541
      653        3.158        8.198            0      765.886      459.582       91.205
      654        3.049        8.056            0      764.534      435.268       89.478
      655        2.936        8.202            0      771.409      432.477       81.854
      656        3.066        8.248            0      765.614      431.835       89.839
      657        3.199        8.361            0      770.746      425.381       91.438
      658        3.064        8.340            0      773.191      418.039       90.090
      659        3.289        8.397            0      768.759      413.478       91.840
      660        3.127        8.310            0      774.253      445.908       89.755
      661        2.940        8.159            0      768.796      455.320       81.330
      662        2.833        8.108            0      771.094      453.305       85.854
      663        3.403        8.396            0      771.718      461.866       88.097
      664        3.493        8.385            0      777.113      513.576       88.185
      665        3.174        8.234            0      767.376      450.644       85.380
      666        3.325        8.474            0      774.791      482.893       96.826
      667        3.183        8.248            0      770.234      460.136       91.545
      668        3.228        8.288            0      771.429      480.111       84.560
      669        2.923        8.136            0      768.348      417.023       89.268
      670        3.371        8.359            0      771.255      479.297       88.039
      671        3.251        8.352            0      768.985      446.992       93.441
      672        3.115        8.216            0      765.765      426.510       85.727
      673        3.080        8.198            0      769.745      414.728       89.181
      674        3.141        8.206            0      768.259      420.311       87.381
      675        3.302        8.366            0      766.749      424.465       88.651
      676        3.465        8.402            0      771.444      409.844       81.832
      677        3.104        8.240            0      772.760      442.942       90.909
      678        3.379        8.215            0      769.573      437.385       84.501
      679        3.531        8.415            0      768.087      435.337       87.845
      680        3.669        8.514            0      770.359      435.173       80.742
      681        3.266        8.219            0      766.964      437.043       87.217
      682        3.241        8.337            0      773.711      433.644       94.357
      683        3.159        8.286            0      772.545      422.850       81.204
      684        2.938        8.235            0      771.587      415.351       86.276
      685        3.275        8.427            0      774.691      440.858       85.338
      686        3.494        8.459            0      767.902      393.900       89.303
      687        3.420        8.437            0      772.924      426.181       86.206
      688        3.293        8.366            0      774.613      439.883       93.383
      689        3.263        8.309            0      769.923      395.221       86.351
      690        3.075        8.286            0      773.188      403.785       89.757
      691        3.118        8.290            0      767.195      380.194       87.163
      692        3.365        8.249            0      767.000      351.940       83.660
      693        3.174        8.332            0      769.842      367.637       84.766
      694        3.105        8.247            0      765.367      410.865       86.877
      695        3.438        8.412            0      769.513      386.973       91.404
      696        3.281        8.288            0      769.662      410.606       89.736
      697        3.392        8.400            0      770.339      350.172       92.461
      698        3.290        8.212            0      768.476      405.531       89.159
      699        3.462        8.420            0      769.792      358.800       88.069
      700        3.555        8.440            0      768.322      402.737       93.560
      701        3.532        8.481            0      772.869      424.242       85.678
      702        3.664        8.531            0      768.558      399.854       91.145
      703        3.661        8.588            0      769.468      364.514       92.336
      704        3.789        8.662            0      776.570      396.129       86.768
      705        3.617        8.537            0      774.291      371.736       89.809
      706        3.346        8.314            0      768.179      381.791       88.677
      707        3.774        8.644            0      774.771      352.682       88.863
      708        3.573        8.587            0      773.417      358.354       94.142
      709        3.456        8.368            0      761.072      379.082       92.753
      710        3.502        8.421            0      771.507      371.959       88.105
      711        3.285        8.234            0      768.348      385.166       86.976
      712        3.504        8.385            0      768.926      383.598       93.211
      713        3.355        8.288            0      767.829      376.584       89.133
      714        3.125        8.139            0      761.837      365.026       87.363
      715        3.305        8.233            0      763.780      374.905       89.743
      716        3.150        8.331            0      775.552      374.410       85.759
      717        3.281        8.335            0      773.220      369.936       85.472
      718        3.320        8.397            0      773.602      409.862       80.939
      719        3.150        8.361            0      774.817      433.972       86.574
      720        3.128        8.307            0      773.309      425.308       91.525
      721        2.965        8.226            0      769.393      395.732       84.456
      722        3.279        8.363            0      767.751      377.034       84.693
      723        3.049        8.263            0      766.692      393.239       88.079
      724        3.261        8.358            0      766.964      402.041       88.180
      725        3.053        8.256            0      765.039      390.717       88.746
      726        3.301        8.421            0      771.724      399.435       86.442
      727        3.190        8.324            0      771.812      389.011       88.554
      728        2.768        7.998            0      763.463      369.900       88.074
      729        3.057        8.317            0      770.936      421.798       84.232
      730        2.966        8.191            0      768.548      389.720       87.953
      731        2.904        8.129            0      763.697      370.697       88.830
      732        3.154        8.258            0      768.643      364.185       88.183
      733        2.888        8.054            0      765.535      358.110       87.143
      734        3.144        8.360            0      775.586      387.400       84.732
      735        3.433        8.438            0      771.352      420.378       92.479
      736        2.952        8.099            0      762.940      359.628       86.974
      737        2.876        8.151            0      765.449      386.982       89.759
      738        3.166        8.321            0      776.089      437.496       88.195
      739        2.922        8.229            0      767.085      465.262       85.972
      740        3.012        8.215            0      769.705      441.301       85.478
      741        3.065        8.256            0      768.462      422.569       89.130
      742        3.075        8.300            0      772.740      419.210       84.846
      743        3.126        8.389            0      779.442      449.482       84.154
      744        2.919        8.253            0      771.303      416.919       86.609
      745        2.941        8.223            0      772.543      435.065       91.464
      746        2.897        8.199            0      765.420      414.133       88.701
      747        3.218        8.381            0      773.231      391.956       90.485
      748        2.885        8.254            0      776.076      398.027       92.130
      749        2.969        8.172            0      773.016      405.632       88.169
      750        2.727        8.058            0      765.380      410.677       91.221
      751        2.582        7.872            0      769.563      482.808       85.825
      752        2.809        8.066            0      770.965      442.041       86.165
      753        2.825        8.030            0      768.667      437.173       95.624
      754        3.088        8.202            0      772.948      469.651       98.035
      755        3.067        8.226            0      767.213      419.239       93.291
      756        3.011        8.218            0      767.932      482.074       87.363
      757        3.343        8.317            0      768.928      429.122       88.093
      758        3.391        8.389            0      772.479      449.289       92.270
      759        3.292        8.294            0      772.841      459.419       87.009
      760        3.393        8.222            0      762.517      477.737       84.354
      761        3.126        8.332            0      776.550      466.924       89.816
      762        3.313        8.317            0      772.393      454.583       81.848
      763        3.036        8.143            0      764.944      464.654       79.517
      764        2.840        8.046            0      766.641      463.976       82.772
      765        3.383        8.302            0      766.901      446.250       79.507
      766        3.434        8.315            0      768.272      477.729       80.735
      767        3.045        8.183            0      768.124      438.728       81.969
      768        3.068        8.303            0      777.286      453.251       91.505
      769        3.153        8.319            0      776.072      422.629       90.770
      770        3.168        8.168            0      771.885      436.071       86.520
      771        3.028        8.143            0      768.687      410.909       83.852
      772        3.281        8.236            0      772.180      373.763       87.119
      773        3.433        8.286            0      767.954      397.879       88.387
      774        3.342        8.301            0      768.200      403.714       87.593
      775        3.346        8.300            0      767.189      412.632       90.108
      776        2.933        8.077            0      770.124      450.921       87.829
      777        2.868        8.107            0      765.941      429.412       89.090
      778        2.749        8.064            0      766.543      436.286       82.002
      779        2.940        8.198            0      770.462      465.250       84.304
      780        2.876        8.158            0      767.953      436.624       86.210
      781        2.651        8.033            0      759.116      426.121       87.712
      782        2.970        8.273            0      775.304      486.564       92.035
      783        2.875        8.214            0      765.594      412.982       88.522
      784        2.876        8.143            0      758.496      421.183       96.076
      785        3.097        8.258            0      762.791      432.083       88.140
      786        3.375        8.486            0      777.825      426.132       87.731
      787        2.952        8.276            0      771.011      398.107       85.978
      788        3.041        8.234            0      770.126      456.253       87.903
      789        3.055        8.292            0      773.196      429.481       86.382
      790        2.917        8.212            0      761.103      433.995       93.254
      791        2.995        8.180            0      771.410      431.959       87.977
      792        2.895        8.131            0      768.118      420.432       91.482
      793        3.232        8.315            0      766.837      465.720       88.956
      794        2.971        8.203            0      767.442      498.806       87.485
      795        3.118        8.179            0      763.900      448.178       87.341
      796        2.655        8.191            0      775.893      438.323       88.350
      797        3.007        8.346            0      778.342      451.268       88.989
      798        2.831        8.155            0      777.118      437.504       85.604
      799        2.825        8.166            0      768.895      446.587       93.420
      800        3.142        8.302            0      770.983      420.792       91.407
      801        2.930        8.245            0      769.778      430.878       89.550
      802        2.834        8.182            0      769.166      418.225       87.525
      803        2.799        8.237            0      770.664      453.393       84.937
      804        2.826        8.082            0      760.927      462.556       92.035
      805        2.413        7.954            0      771.588      486.124       88.870
      806        2.699        8.131            0      768.269      477.552       86.330
      807        2.838        8.171            0      773.275      476.442       90.145
      808        2.629        8.147            0      774.756      488.145       89.185
      809        2.501        8.023            0      774.929      496.229       88.770
      810        2.427        7.952            0      767.826      477.837       85.305
      811        2.392        7.865            0      758.261      477.870       93.281
      812        2.516        7.931            0      766.197      509.915       91.063
      813        2.599        8.010            0      766.845      496.848       89.527
      814        2.590        7.968            0      763.525      471.792       90.203
      815        2.499        7.893            0      755.172      473.623       87.857
      816        2.528        7.905            0      760.570      505.924       95.286
      817        2.501        7.916            0      762.866      478.903       85.326
      818        2.754        8.027            0      761.654      483.993       87.003
      819        2.330        7.964            0      772.911      489.233       85.509
      820        2.593        8.132            0      775.227      523.600       90.092
      821        2.650        8.238            0      778.839      513.095       90.270
      822        2.499        7.955            0      765.985      522.977       84.192
      823        2.755        8.172            0      776.053      520.529       90.325
      824        2.702        8.187            0      775.173      530.989       85.824
      825        2.577        8.106            0      774.942      508.118       88.642
      826        2.840        8.184            0      771.622      522.507       90.790
      827        2.811        8.228            0      777.003      536.436       84.714
      828        2.818        8.264            0      776.884      471.218       90.236
      829        2.864        8.239            0      772.778      491.939       89.599
      830        2.755        8.200            0      766.789      492.656       85.618
      831        3.010        8.362            0      774.403      472.314       91.715
      832        2.987        8.324            0      777.142      451.024       87.437
      833        2.671        8.125            0      770.619      489.801       87.041
      834        2.551        8.030            0      770.851      454.126       83.522
      835        2.735        8.231            0      773.346      515.295       86.981
      836        2.693        8.164            0      772.108      465.081       91.125
      837        2.556        8.094            0      768.003      477.424       83.946
      838        2.539        8.069            0      768.831      495.282       89.605
      839        2.628        8.110            0      779.087      516.615       81.499
      840        2.665        8.112            0      770.721      493.574       84.748
      841        2.743        8.062            0      774.468      515.292       88.337
      842        2.615        8.011            0      755.172      447.195       84.497
      843        2.838        8.133            0      769.005      497.544       82.873
      844        2.705        8.047            0      766.362      497.628       90.611
      845        2.986        8.118            0      771.297      493.653       90.913
      846        2.731        8.028            0      768.415      540.855       86.960
      847        2.594        8.011            0      777.920      512.649       93.341
      848        2.476        7.807            0      773.670      544.817       85.245
      849        2.682        7.849            0      770.004      551.267       83.655
      850        2.858        8.097            0      773.482      563.903       90.426
      851        2.892        7.985            0      763.425      480.237       84.154
      852        2.953        8.170            0      770.497      462.336       87.145
      853        2.641        7.858            0      768.596      486.667       83.459
      854        2.883        8.116            0      764.564      454.241       89.161
      855        2.834        8.120            0      767.295      452.178       88.929
      856        2.859        8.088            0      772.148      514.646       84.136
      857        2.801        8.137            0      769.177      463.647       83.289
      858        2.757        8.010            0      766.864      437.860       92.610
      859        3.036        8.119            0      765.988      415.884       86.497
      860        3.115        8.246            0      769.936      474.703       87.274
      861        3.026        8.165            0      772.320      518.308       89.933
      862        2.959        8.106            0      772.318      497.460       85.753
      863        2.936        8.055            0      763.842      473.281       85.376
      864        3.000        8.291            0      774.122      480.152       88.335
      865        3.092        8.174            0      768.663      487.720       86.859
      866        3.009        8.135            0      761.959      467.339       90.342
      867        3.038        8.223            0      770.448      474.074       88.492
      868        3.116        8.233            0      769.590      487.217       92.304
      869        3.223        8.305            0      772.892      492.263       84.142
      870        3.332        8.387            0      765.516      479.977       89.540
      871        3.043        8.245            0      775.099      494.708       89.044
      872        3.125        8.205            0      768.165      420.967       88.047
      873        3.216        8.305            0      763.357      472.425       90.680
      874        3.452        8.510            0      772.532      454.525       88.014
      875        3.540        8.504            0      775.036      447.586       83.698
      876        3.264        8.307            0      768.929      426.274       87.192
      877        3.205        8.191            0      768.450      433.642       85.805
      878        3.339        8.288            0      766.398      443.654       87.600
      879        3.173        8.114            0      771.182      464.768       82.548
      880        3.373        8.336            0      769.615      496.768       87.477
      881        3.517        8.486            0      770.080      470.506       81.271
      882        3.492        8.437            0      775.803      466.380       84.706
      883        3.423        8.367            0      768.633      449.903       83.102
      884        3.086        8.105            0      768.604      476.630       78.964
      885        3.255        8.251            0      768.942      463.256       83.839
      886        3.246        8.189            0      765.486      480.448       88.922
      887        3.241        8.116            0      770.756      501.430       83.077
      888        3.655        8.495            0      767.591      461.409       91.095
      889        3.678        8.434            0      771.433      472.574       85.386
      890        3.663        8.472            0      774.357      463.632       90.660
      891        3.590        8.415            0      767.318      431.103       90.028
      892        3.543        8.343            0      768.939      424.566       90.212
      893        3.659        8.472            0      772.872      460.857       91.867
      894        3.719        8.509            0      771.365      445.718       85.847
      895        3.975        8.578            0      767.264      418.660       84.454
      896        3.802        8.639            0      781.403      446.990       82.889
      897        3.414        8.403            0      769.093      460.810       83.079
      898        3.416        8.352            0      761.804      432.795       90.913
      899        3.455        8.482            0      766.632      435.696       93.607
      900        3.341        8.323            0      764.514      424.949       86.053
      901        3.352        8.311            0      770.224      442.549       86.858
      902        3.456        8.145            0      762.440      490.691       83.087
      903        3.594        8.428            0      769.164      456.112       87.891
      904        3.408        8.191            0      766.047      452.340       92.607
      905        3.334        8.292            0      768.423      444.828       91.310
      906        3.239        8.199            0      770.166      478.674       87.600
      907        3.552        8.415            0      774.664      474.060       92.793
      908        3.402        8.234            0      771.592      456.124       94.845
      909        3.365        8.197            0      769.311      445.919       87.820
      910        3.193        8.223            0      770.584      425.178       94.747
      911        3.385        8.393            0      774.585      448.565       91.126
      912        3.305        8.405            0      771.943      418.723       89.539
      913        3.510        8.276            0      761.131      468.492       84.195
      914        3.558        8.257            0      775.359      448.159       93.335
      915        3.335        8.143            0      766.050      458.662       92.597
      916        3.362        8.061            0      764.790      419.229       93.485
      917        3.424        8.185            0      766.820      462.397       95.491
      918        3.380        8.143            0      768.113      479.854       88.404
      919        3.717        8.160            0      758.610      453.424       91.487
      920        3.382        8.130            0      760.342      480.771       89.985
      921        3.557        8.240            0      763.810      508.127       90.086
      922        3.383        8.271            0      770.423      474.416       92.592
      923        3.340        8.218            0      774.023      515.051       90.183
      924        3.554        8.317            0      762.449      468.230       86.122
      925        3.397        8.229            0      768.585      500.719       93.140
      926        3.589        8.286            0      768.730      463.529       86.023
      927        3.505        8.257            0      759.599      448.113       91.766
      928        3.464        8.222            0      761.363      444.091       91.010
      929        3.148        8.344            0      775.189      493.033       97.041
      930        3.841        8.571            0      773.677      501.625       90.508
      931        3.296        8.301            0      770.866      484.198       93.165
      932        3.286        8.442            0      773.344      468.855       91.638
      933        3.540        8.581            0      775.381      470.964       90.149
      934        3.330        8.382            0      770.546      447.340       96.206
      935        3.357        8.399            0      773.105      495.415       86.965
      936        3.599        8.583            0      776.885      486.447       90.723
      937        3.502        8.419            0      768.412      448.139       88.885
      938        3.271        8.295            0      768.351      456.940       84.453
      939        3.531        8.453            0      774.508      471.555       88.909
      940        3.186        8.261            0      761.390      494.042       92.688
      941        3.438        8.502            0      771.895      478.218       91.731
      942        3.527        8.560            0      775.699      467.810       88.748
      943        3.344        8.413            0      770.283      479.379       97.353
      944        3.431        8.439            0      774.941      486.785       87.042
      945        3.496        8.335            0      772.250      481.112       84.456
      946        3.322        8.290            0      773.108      480.487       90.854
      947        3.388        8.369            0      767.161      466.421       86.415
      948        3.476        8.491            0      774.826      470.650       90.207
      949        3.790        8.552            0      772.115      422.936       86.038
      950        3.520        8.482            0      771.786      419.277       90.560
      951        3.382        8.291            0      766.676      458.789       82.707
      952        3.431        8.365            0      770.185      435.803       92.511
      953        3.618        8.477            0      773.940      412.319       88.891
      954        3.407        8.436            0      772.439      424.478       88.070
      955        3.400        8.439            0      775.114      421.376       86.220
      956        3.255        8.256            0      768.031      417.739       86.362
      957        3.314        8.335            0      774.352      431.489       89.991
      958        3.341        8.368            0      766.193      419.547       89.907
      959        3.160        8.237            0      760.838      413.120       90.606
      960        3.052        8.177            0      772.538      434.387       80.863
      961        3.179        8.231            0      770.070      483.497       86.563
      962        3.510        8.559            0      776.233      437.292       91.649
      963        3.386        8.448            0      777.162      477.134       85.851
      964        3.515        8.414            0      769.007      461.814       87.613
      965        3.218        8.303            0      769.039      455.053       93.499
      966        3.132        8.288            0      769.910      444.465       87.092
      967        3.534        8.402            0      766.663      466.642       89.364
      968        3.447        8.314            0      769.707      453.612       94.093
      969        3.549        8.363            0      770.180      419.197       84.629
      970        3.487        8.359            0      771.762      437.056       88.836
      971        3.602        8.502            0      771.658      443.499       89.536
      972        3.457        8.445            0      775.001      406.431       86.311
      973        3.432        8.513            0      772.451      446.045       93.666
      974        3.463        8.510            0      771.518      449.955       90.893
      975        3.462        8.555            0      772.896      435.512       93.906
      976        3.426        8.545            0      776.762      455.247       98.773
      977        3.278        8.384            0      774.753      444.271       86.067
      978        3.275        8.448            0      771.417      438.222       85.276
      979        3.445        8.544            0      776.699      472.213       94.207
      980        3.242        8.364            0      781.288      416.962       87.416
      981        3.260        8.363            0      765.622      433.406       94.273
      982        3.088        8.255            0      770.732      463.048       92.214
      983        3.208        8.432            0      772.442      433.895       90.968
      984        2.973        8.150            0      762.209      466.788       83.222
      985        3.035        8.236            0      770.526      467.256       93.265
      986        3.011        8.282            0      774.314      440.737       90.775
      987        3.208        8.430            0      770.450      410.423       92.032
      988        3.294        8.447            0      771.375      390.064       90.599
      989        3.022        8.246            0      764.468      382.272       88.406
      990        3.210        8.380            0      774.830      413.382       83.090
      991        3.006        8.111            0      761.647      453.383       83.009
      992        3.268        8.372            0      770.861      425.846       89.688
      993        3.277        8.388            0      771.239      430.899       87.328
      994        2.963        8.119            0      765.299      442.715       89.313
      995        3.204        8.267            0      771.308      426.817       93.708
      996        3.094        8.176            0      772.155      447.456       90.659
      997        3.556        8.343            0      768.475      408.774       90.965
      998        3.263        8.231            0      770.114      438.850       92.091
      999        3.343        8.233            0      767.624      425.488       88.424
     1000        3.353        8.271            0      760.931      415.395       94.457
